"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.169160542E0,-1.207838287E0,5.614823914E-1,-6.668632507E-1,1.489577927E0
2.179199542E0,-8.574169922E-1,1.083746338E0,-6.237528992E-1,1.516158865E0
2.189238542E0,2.013313293E-1,2.718945923E0,-5.363346863E-1,2.778642858E0
2.199278542E0,1.186283112E0,4.232298889E0,-4.803511047E-1,4.421578756E0
2.209317542E0,1.276994476E0,4.432133331E0,-2.285746765E-1,4.618091288E0
2.219356542E0,8.846603394E-1,3.980971527E0,1.797761536E-1,4.082043322E0
2.229395542E0,2.609074402E-1,3.453618164E0,4.620890808E-1,3.494149029E0
2.239434542E0,-4.237687683E-1,2.843337250E0,7.816744995E-1,2.979120962E0
2.249473542E0,-9.949809265E-1,2.393971710E0,1.115929413E0,2.822478706E0
2.259512542E0,-1.360969849E0,2.326611786E0,1.329984283E0,3.005697843E0
2.269552542E0,-1.595981140E0,2.458337860E0,1.411564636E0,3.253167004E0
2.279591542E0,-1.761686554E0,2.575693817E0,1.458866272E0,3.444710286E0
2.289630542E0,-1.821112976E0,2.665507050E0,1.455872498E0,3.541319674E0
2.299669542E0,-1.697919159E0,2.664010162E0,1.353186035E0,3.436712391E0
2.309708542E0,-1.693428497E0,2.493814087E0,1.166374512E0,3.232218785E0
2.319747542E0,-1.651665344E0,2.037413177E0,8.993298340E-1,2.772696344E0
2.329786542E0,-1.325044556E0,1.503473511E0,7.482939148E-1,2.139186634E0
2.339826542E0,-8.520281982E-1,1.039288788E0,7.394622803E-1,1.533909286E0
2.349865542E0,-5.776487732E-1,6.812333679E-1,6.337820435E-1,1.095187968E0
2.359904542E0,-3.899391174E-1,3.968247986E-1,4.323010254E-1,7.045612909E-1
2.369943542E0,-2.209405518E-1,2.222877502E-1,1.721420288E-1,3.575743970E-1
2.379982542E0,-6.825805664E-2,8.966354370E-2,-4.625381470E-2,1.218118580E-1
2.390021542E0,4.790039062E-3,-4.864883423E-2,-2.100132751E-1,2.156275244E-1
2.400060542E0,4.984634399E-2,-1.880090332E-1,-5.373825073E-1,5.714997933E-1
2.410100542E0,1.445993042E-1,-7.367678833E-1,-4.362079010E0,4.426225159E0
2.420139542E0,6.248007202E-1,-1.510209503E0,-7.462731171E0,7.639598498E0
2.430178542E0,1.028960266E0,-1.571581879E0,-5.168901215E0,5.499651680E0
2.440217542E0,1.072669373E0,-1.514550476E0,-3.877686310E0,4.298945667E0
2.450256542E0,1.105301514E0,-1.344354401E0,-2.160756683E0,2.774499889E0
2.460295542E0,8.836125183E-1,-9.360035706E-1,1.616638184E-2,1.287297603E0
2.470334542E0,6.268963623E-1,-7.481442261E-1,7.858657837E-1,1.253117657E0
2.480374542E0,5.041516113E-1,-7.167095947E-1,1.279838562E0,1.551073253E0
2.490413542E0,1.169517975E0,-9.306147766E-1,1.607507172E0,2.194970492E0
2.500452542E0,4.194128265E0,-1.938319244E0,2.241738281E0,5.135482832E0
2.510491542E0,1.354802673E1,-6.450086975E0,6.204597473E-1,1.501791000E1
2.520530542E0,6.683481628E1,-2.766546936E1,-5.565112289E1,9.126509926E1
2.530569542E0,8.774872559E1,-4.561239853E1,-4.047388412E1,1.068572180E2
2.540609542E0,4.791805389E1,-3.752501633E1,1.651350998E1,6.306316477E1
2.550648542E0,3.213756958E1,-2.885175247E1,2.370874741E1,4.926816115E1
2.560687542E0,2.586815689E1,-2.197759735E1,1.813523758E1,3.848458351E1
2.570726542E0,2.694516724E1,-1.605216934E1,1.425500656E1,3.445169648E1
2.580765542E0,2.301838303E1,-1.239617203E1,8.245154114E0,2.741338367E1
2.590804542E0,1.787193512E1,-9.823771362E0,4.773423615E0,2.094512167E1
2.600843542E0,1.390204056E1,-7.600145416E0,2.584375763E0,1.605328440E1
2.610883542E0,9.129814453E0,-5.805826721E0,6.750961304E-1,1.084052077E1
2.620922542E0,1.772464142E0,-4.169279938E0,-3.269351349E0,5.586875923E0
2.630961542E0,-8.339158630E-1,-3.612138519E0,-4.314328308E0,5.688267671E0
2.641000542E0,1.322200470E0,-3.475622406E0,-3.676804047E0,5.229441002E0
2.651039542E0,-8.505313110E-1,-2.712658997E0,-9.787097626E0,1.019162412E1
2.661078542E0,-2.158661041E0,-1.671573944E0,-1.048210236E1,1.083182564E1
2.671117542E0,-1.073268127E-1,-8.427474976E-1,-5.693410492E0,5.756445554E0
2.681157542E0,1.372795258E0,-4.938230896E-1,-2.090402985E0,2.549159215E0
2.691196542E0,2.188149719E0,-2.790197754E-1,2.677931213E-1,2.222063092E0
2.701235542E0,2.386487274E0,-1.640588379E-1,1.056053925E0,2.614858831E0
2.711274542E0,2.211351471E0,-5.942642212E-2,9.114546204E-1,2.392562717E0
2.721313542E0,2.102078705E0,-5.239105225E-2,6.971003723E-1,2.215271684E0
2.731352542E0,2.324067078E0,-2.616558838E-1,5.863307190E-1,2.411127391E0
2.741391542E0,3.043321381E0,-1.095721436E0,3.044668579E-1,3.248862964E0
2.751431542E0,4.106260986E0,-1.806293793E0,1.683998108E-1,4.489146361E0
2.761470542E0,5.969137115E0,-2.829865265E0,-1.194066925E0,6.713012077E0
2.771509542E0,1.205922272E1,-5.434898071E0,-1.276425659E1,1.838176313E1
2.781548542E0,1.647459091E1,-8.313112793E0,-1.177137131E1,2.188801436E1
2.791587542E0,1.637400009E1,-1.014620087E1,-6.062692566E0,2.019429405E1
2.801626542E0,1.455258774E1,-1.153561157E1,-3.857927399E0,1.896659558E1
2.811665542E0,1.197345108E1,-1.280601974E1,-3.951333160E0,1.797138576E1
2.821705542E0,8.616831207E0,-1.341270813E1,-6.916067963E0,1.737764413E1
2.831744542E0,5.838907928E0,-1.275003616E1,-8.347391510E0,1.631977981E1
2.841783542E0,4.771627350E0,-1.141541153E1,-6.818171539E0,1.412683656E1
2.851822542E0,6.495292969E0,-9.366771698E0,-4.618944855E0,1.229877613E1
2.861861542E0,8.641978912E0,-7.390880585E0,-3.206781464E0,1.181492119E1
2.871900542E0,8.243357849E0,-5.782774658E0,-3.251538391E0,1.058139562E1
2.881939542E0,6.245911560E0,-4.594096527E0,-4.684358826E0,9.058716892E0
2.891979542E0,4.234095154E0,-4.060456238E0,-5.735473022E0,8.204298716E0
2.902018542E0,2.244881744E0,-4.139342194E0,-4.544399872E0,6.544097954E0
2.912057542E0,5.489085388E-1,-4.236041107E0,-2.294428711E0,4.848685178E0
2.922095167E0,-6.930587769E-2,-4.009562073E0,-3.706292725E-1,4.027251839E0
2.932134167E0,-1.686991882E-1,-3.540287933E0,2.499801636E-1,3.553109645E0
2.942173167E0,-2.643502808E-1,-3.132386169E0,4.278103638E-1,3.172498368E0
2.952212167E0,4.396357727E-1,-2.470312958E0,1.698817291E0,3.030132986E0
2.962252167E0,2.157762909E0,-1.554816742E0,3.287164307E0,4.228338332E0
2.972291167E0,3.741918640E0,-1.162033539E0,2.768941956E0,4.797844996E0
2.982330167E0,5.432802429E0,-1.330583038E0,1.603315887E0,5.818626581E0
2.992369167E0,7.095844116E0,-1.722318420E0,3.359014893E-1,7.309597408E0
3.002408167E0,1.106588837E1,-2.532583466E0,-3.865262146E0,1.199200216E1
3.012447167E0,1.433509003E1,-3.961212616E0,-5.849236450E0,1.598122581E1
3.022486167E0,1.379456406E1,-5.653892670E0,-2.239792328E0,1.507558190E1
3.032526167E0,1.920895477E1,-7.943531342E0,-5.685626678E0,2.155017365E1
