"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.294476833E0,6.171965332E0,-3.985462189E0,-7.894583130E0,1.078431767E1
1.304519750E0,4.980143738E0,-2.702330475E0,-3.757336578E0,6.798676328E0
1.314558750E0,4.752167816E0,-1.740281067E0,-3.408561859E0,6.101636755E0
1.324597750E0,5.267695770E0,-1.582509155E0,-7.637268219E0,9.411738405E0
1.334636750E0,6.540349274E0,-2.411036224E0,-1.630604141E1,1.773347825E1
1.344675750E0,8.023914185E0,-4.113745422E0,-1.545206726E1,1.789056966E1
1.354715750E0,1.006851242E1,-4.962330780E0,-1.016131943E1,1.514107267E1
1.364754750E0,1.190639053E1,-5.279820557E0,-7.360194397E0,1.496031758E1
1.374793750E0,1.129835495E1,-5.760620728E0,-5.405259705E0,1.378602220E1
1.384832750E0,9.863289185E0,-6.191275177E0,-3.891906738E0,1.227857076E1
1.394871750E0,8.748257904E0,-6.626120911E0,-3.112178192E0,1.140715336E1
1.404910750E0,7.326813812E0,-7.125033417E0,-2.870730286E0,1.061552609E1
1.414950750E0,6.214177551E0,-7.364235992E0,-2.813998260E0,1.003825486E1
1.424989750E0,5.525459747E0,-7.331005096E0,-2.531086578E0,9.522643562E0
1.435028750E0,4.929249573E0,-6.901548157E0,-2.375559998E0,8.807505527E0
1.445067750E0,4.565206604E0,-5.896089020E0,-2.348017273E0,7.817810575E0
1.455106750E0,4.558769989E0,-4.367617493E0,-2.834804993E0,6.920591429E0
1.465146750E0,4.616699524E0,-2.992427216E0,-4.633314972E0,7.192784076E0
1.475185750E0,5.135370941E0,-2.223176880E0,-4.746479645E0,7.337821145E0
1.485224750E0,6.765032043E0,-2.651436310E0,-2.028581543E0,7.543932405E0
1.495263750E0,9.134155426E0,-4.440665588E0,1.278341675E0,1.023652596E1
1.505302750E0,1.145552811E1,-6.828350372E0,3.260669403E0,1.372907346E1
1.515341750E0,1.255828491E1,-8.993747406E0,2.895428925E0,1.571564574E1
1.525381750E0,1.215936447E1,-1.042282562E1,-2.637515259E-1,1.601733446E1
1.535420750E0,1.044018951E1,-1.147708328E1,-3.038681030E0,1.580995193E1
1.545459750E0,7.037764893E0,-1.084943848E1,1.451830902E0,1.301338783E1
1.555498750E0,4.410428467E0,-9.547146606E0,3.676205292E0,1.114066304E1
1.565537750E0,3.281775513E0,-8.897198181E0,3.670068054E0,1.016855867E1
1.575577750E0,3.276835785E0,-9.109606476E0,3.676504669E0,1.035563950E1
1.585616750E0,4.171375580E0,-9.819131012E0,3.720513153E0,1.129858072E1
1.595655750E0,5.284311218E0,-1.083626587E1,3.453468475E0,1.254093488E1
1.605694750E0,5.926625519E0,-1.191582092E1,3.216211853E0,1.369144612E1
1.615733750E0,5.955515442E0,-1.265303787E1,3.182831268E0,1.434217370E1
1.625772750E0,5.577551422E0,-1.314027466E1,3.244353333E0,1.463904801E1
1.635812750E0,4.968168640E0,-1.316661987E1,3.208577728E0,1.443390278E1
1.645851750E0,4.305047607E0,-1.278476395E1,2.949316864E0,1.380876874E1
1.655890750E0,3.716770935E0,-1.228764771E1,2.505789185E0,1.307974204E1
1.665929750E0,3.101849670E0,-1.164802780E1,2.070494385E0,1.223049345E1
1.675968750E0,2.695145416E0,-1.081336349E1,1.722468109E0,1.127650368E1
1.686007750E0,2.499651947E0,-1.006192612E1,1.545386353E0,1.048231062E1
1.696047750E0,2.241738281E0,-9.509125671E0,1.375040588E0,9.866083224E0
1.706086750E0,1.977238312E0,-9.020541687E0,1.121018829E0,9.302490359E0
1.716125750E0,1.728605347E0,-8.546477509E0,1.213526459E0,8.803578858E0
1.726164750E0,1.405726776E0,-8.108039246E0,1.508712616E0,8.366156939E0
1.736203750E0,9.798623657E-1,-7.695497131E0,1.785636749E0,7.960483965E0
1.746243750E0,6.363267517E-1,-7.473359070E0,2.102378082E0,7.789480157E0
1.756282750E0,3.909869385E-1,-7.357799377E0,2.339934082E0,7.730806813E0
1.766321750E0,5.354365540E-1,-7.446714478E0,2.552042999E0,7.890067952E0
1.776360750E0,1.069076843E0,-7.624394989E0,2.544109497E0,8.108441119E0
1.786399750E0,1.444945221E0,-7.818690948E0,2.175126801E0,8.243237922E0
1.796438750E0,1.426832886E0,-7.849975891E0,8.783734131E-1,8.026799700E0
1.806478750E0,1.204545135E0,-7.617958374E0,-1.450783081E0,7.847865335E0
1.816517750E0,9.313632202E-1,-7.323820038E0,-2.279160461E0,7.726600145E0
1.826556750E0,7.951464844E-1,-7.156168671E0,-1.669777679E0,7.391289838E0
1.836595750E0,9.663903809E-1,-7.169640656E0,-3.409909058E-1,7.242508702E0
1.846634750E0,1.398392029E0,-7.254514160E0,1.099613342E0,7.469446129E0
1.856673750E0,1.908830566E0,-7.514673157E0,2.282154236E0,8.082213480E0
1.866713750E0,2.298320618E0,-8.083190918E0,2.554737396E0,8.783332866E0
1.876752750E0,2.372715912E0,-8.421936493E0,2.075583801E0,8.992599358E0
1.886791750E0,2.397115173E0,-8.470735016E0,1.644929352E0,8.955741479E0
1.896830750E0,2.469115448E0,-8.385113068E0,1.430126038E0,8.857308436E0
1.906869750E0,2.797083435E0,-8.439300385E0,1.325194244E0,8.988971382E0
1.916909750E0,3.424279175E0,-8.859177246E0,1.363963623E0,9.595368993E0
1.926948750E0,4.230652313E0,-9.420060883E0,1.364113312E0,1.041617834E1
1.936987750E0,5.082680511E0,-1.006387207E1,1.230441284E0,1.134147909E1
1.947026750E0,6.478827209E0,-1.124237137E1,9.467811584E-1,1.301009264E1
1.957065750E0,8.948840790E0,-1.235695358E1,-2.294279022E0,1.542853751E1
1.967104750E0,9.840536499E0,-1.176194092E1,-8.102201385E0,1.734430973E1
1.977144750E0,8.311166840E0,-1.041010208E1,-9.875713348E0,1.658238323E1
1.987183750E0,6.058201904E0,-9.809550934E0,-7.319928131E0,1.365688280E1
1.997222750E0,4.247567139E0,-1.034468811E1,-3.681444397E0,1.177316574E1
2.007261750E0,2.744842072E0,-1.164727936E1,-1.507515106E0,1.206092352E1
2.017300750E0,1.327439575E0,-1.301019516E1,-1.147064667E0,1.312794848E1
2.027339750E0,2.550695801E-1,-1.410501846E1,-1.586700439E0,1.419627503E1
2.037379750E0,-2.740800476E-1,-1.490255997E1,-1.993853760E0,1.503784779E1
2.047418750E0,-2.501298523E-1,-1.527857803E1,-2.012265472E0,1.541255086E1
2.057457750E0,2.067201233E-1,-1.533785477E1,-1.702260132E0,1.543341218E1
2.067496750E0,9.479786682E-1,-1.557511139E1,-1.196761322E0,1.564976025E1
2.077535750E0,2.049088898E0,-1.584035980E1,-9.789642334E-1,1.600231655E1
2.087575750E0,3.351530457E0,-1.579350723E1,-1.285526733E0,1.619630224E1
2.097614750E0,4.645290070E0,-1.511167511E1,-1.753902740E0,1.590652757E1
2.107653750E0,5.414540405E0,-1.434541855E1,-1.158141632E0,1.537691689E1
2.117692750E0,5.597759399E0,-1.390742935E1,7.174580383E-1,1.500887229E1
2.127731750E0,5.374573517E0,-1.338621323E1,2.929857330E0,1.471940247E1
2.137770750E0,5.268144836E0,-1.279823593E1,4.657265167E0,1.460268167E1
2.147810750E0,5.822142792E0,-1.219693634E1,5.071004791E0,1.443529329E1
2.157849750E0,6.599775696E0,-1.175789932E1,5.010081482E0,1.438423276E1
2.167888750E0,7.405699768E0,-1.157857224E1,5.233866119E0,1.470717779E1
2.177927750E0,8.324040070E0,-1.153860535E1,5.592969360E0,1.528758852E1
2.187966750E0,9.351952515E0,-1.153980286E1,5.785469055E0,1.594044284E1
2.198006750E0,1.013512390E1,-1.142065063E1,5.510490875E0,1.623322233E1
2.208045750E0,1.024559418E1,-1.097128510E1,4.708758087E0,1.573256811E1
2.218084750E0,9.857301636E0,-1.012255005E1,3.516038361E0,1.456004604E1
2.228123750E0,9.272467804E0,-8.870254211E0,5.542973328E-1,1.284396023E1
2.238162750E0,7.980354767E0,-7.745942230E0,-1.742526398E0,1.125709028E1
2.248201750E0,6.364465027E0,-7.337292023E0,8.652008057E-1,9.751453314E0
2.258241750E0,5.169200592E0,-7.104975128E0,2.685565338E0,9.187685645E0
2.268280750E0,4.597689056E0,-6.832242279E0,2.925815735E0,8.739489512E0
2.278319750E0,4.221820679E0,-6.633305969E0,2.994672546E0,8.413832752E0
2.288358750E0,3.654799805E0,-6.621779938E0,2.994971924E0,8.134825627E0
2.298397750E0,3.096909943E0,-6.768025818E0,2.852767639E0,7.970903830E0
2.308433750E0,2.613864441E0,-6.996750183E0,2.286644897E0,7.811244800E0
2.318473750E0,2.091600494E0,-7.375462646E0,1.083297272E0,7.742465683E0
2.328512750E0,1.741328888E0,-7.774682465E0,9.235794067E-2,7.967838083E0
2.338551750E0,1.434766388E0,-7.936945038E0,-3.517684937E-2,8.065661072E0
2.348590750E0,1.355131989E0,-7.997868347E0,5.641767883E-1,8.131455974E0
2.358629750E0,1.568438416E0,-8.124804382E0,1.495540009E0,8.408869438E0
2.368669750E0,1.677561493E0,-8.236322479E0,2.217788086E0,8.693089470E0
2.378708750E0,1.655856628E0,-8.274792480E0,2.655777283E0,8.846875423E0
2.388747750E0,1.467847595E0,-8.267607422E0,2.896626434E0,8.882474528E0
2.398786750E0,1.043180695E0,-8.069718933E0,2.730172577E0,8.582682094E0
2.408825750E0,4.632865906E-1,-7.661517792E0,2.054328003E0,7.945675105E0
2.418864750E0,2.242337036E-1,-7.093598785E0,1.496438141E0,7.253189064E0
2.428904750E0,2.956352234E-1,-6.387517090E0,1.263971558E0,6.518082452E0
2.438943750E0,4.803511047E-1,-5.695955200E0,1.313368835E0,5.865115559E0
2.448982750E0,7.229965210E-1,-5.108426971E0,1.531465302E0,5.381833894E0
2.459021750E0,9.681866455E-1,-4.679119720E0,1.764380951E0,5.093582912E0
2.469060750E0,9.967771912E-1,-4.402195587E0,1.808389435E0,4.862423583E0
2.479100750E0,8.149053955E-1,-4.248465271E0,1.350791016E0,4.531905155E0
2.489139750E0,8.045768738E-1,-4.224814453E0,9.746232605E-1,4.409794962E0
2.499178750E0,1.218166809E0,-4.479734344E0,1.647324371E0,4.926015404E0
2.509217750E0,1.778002625E0,-5.107977905E0,2.527044983E0,5.969814734E0
2.519256750E0,2.496059418E0,-6.055208130E0,2.984793091E0,7.197558469E0
2.529295750E0,3.182831268E0,-7.304061127E0,1.842967529E0,8.177790236E0
2.539335750E0,2.302062836E0,-9.032217407E0,-1.257145752E1,1.564998367E1
2.549374750E0,5.302423553E0,-1.110540619E1,-3.656835571E1,3.858355066E1
2.559413750E0,1.325882812E1,-1.318398376E1,-2.430136505E1,3.066219650E1
2.569452750E0,1.743349686E1,-1.438972641E1,-1.169682632E1,2.545204874E1
2.579491750E0,1.949755463E1,-1.393242737E1,-1.195249466E1,2.677926992E1
2.589530750E0,2.039044785E1,-1.322904007E1,-1.015293686E1,2.634122228E1
2.599570750E0,1.857517273E1,-1.123818008E1,-8.386460266E0,2.327372874E1
2.609609750E0,1.542033325E1,-8.570876770E0,-6.233786774E0,1.871113849E1
2.619648750E0,1.280826508E1,-6.950646057E0,-3.468886414E0,1.497986341E1
2.629687750E0,1.131676666E1,-6.700815582E0,-4.427792358E-1,1.315926254E1
2.639726750E0,1.064795746E1,-6.674470367E0,1.996099091E0,1.272446322E1
2.649766750E0,9.711504822E0,-6.130501556E0,3.818110199E0,1.210265842E1
2.659805750E0,8.825497284E0,-4.823719025E0,5.156477051E0,1.130251844E1
2.669844750E0,6.965914307E0,-4.054319000E0,4.932393036E0,9.449336789E0
2.679883750E0,5.749693451E0,-3.901187439E0,4.558769989E0,8.310272079E0
2.689922750E0,5.203179932E0,-4.273014221E0,4.486170959E0,8.090578583E0
2.699961750E0,5.045557709E0,-5.022056580E0,4.622836761E0,8.488187357E0
2.710001750E0,4.712200928E0,-6.249504089E0,4.845723267E0,9.205551201E0
2.720040750E0,4.096680908E0,-7.612120514E0,4.357738037E0,9.680756891E0
2.730079750E0,3.839066620E0,-9.197324066E0,3.727997589E0,1.064082556E1
2.740118750E0,3.621269531E0,-1.087084396E1,3.794309692E0,1.207003014E1
2.750157750E0,2.962040405E0,-1.251846771E1,4.535568237E0,1.364027479E1
2.760196750E0,2.460433502E0,-1.389305923E1,5.021158447E0,1.497607626E1
2.770236750E0,2.133213959E0,-1.469179825E1,5.032983856E0,1.567579229E1
2.780275750E0,1.752405853E0,-1.471769440E1,4.948409729E0,1.562588281E1
2.790314750E0,1.282682648E0,-1.423988800E1,4.737797699E0,1.506208525E1
2.800353750E0,6.813830566E-1,-1.369127884E1,4.340224457E0,1.437890634E1
2.810392750E0,3.640429688E-1,-1.291199936E1,3.836671600E0,1.347487676E1
2.820432750E0,2.498304749E-1,-1.185624481E1,3.143163757E0,1.226835094E1
2.830471750E0,2.799179077E-2,-1.079435303E1,1.974543915E0,1.097349828E1
2.840510750E0,-2.005828857E-1,-9.730215912E0,6.111790466E-1,9.751455020E0
2.850549750E0,-1.993853760E-1,-8.788823547E0,-7.291337585E-1,8.821270312E0
2.860588750E0,-1.101708984E-1,-8.092920685E0,-1.423539734E0,8.217905342E0
2.870627750E0,1.929487610E-1,-7.854616241E0,-4.694238281E-1,7.870996395E0
2.880667750E0,7.566764832E-1,-8.032147064E0,6.369255066E-1,8.092812852E0
2.890706750E0,1.300345917E0,-8.304580536E0,1.202449493E0,8.491339244E0
2.900745750E0,1.725611572E0,-8.607400818E0,1.239721985E0,8.865776601E0
2.910784750E0,2.118394775E0,-8.831634521E0,6.864724731E-1,9.108051888E0
2.920823750E0,2.539918213E0,-8.989556122E0,8.607101440E-2,9.341879469E0
2.930863750E0,3.220253448E0,-8.741072845E0,-4.739144897E-1,9.327431678E0
2.940902750E0,3.483705597E0,-8.360713806E0,-2.015109558E0,9.278922705E0
2.950941750E0,3.207230530E0,-8.252339172E0,-3.661535797E0,9.580932829E0
2.960980750E0,2.998414764E0,-8.459358673E0,-3.813020782E0,9.751429011E0
2.971019750E0,2.794538727E0,-8.933422852E0,-2.844834137E0,9.783075785E0
2.981058750E0,2.569107513E0,-9.334888000E0,-1.268462219E0,9.764703979E0
2.991098750E0,2.224224701E0,-9.284293213E0,3.885919189E-1,9.554908668E0
3.001137750E0,1.754651184E0,-8.805289307E0,1.587448883E0,9.117670454E0
3.011176750E0,1.374142456E0,-8.153843994E0,2.120939484E0,8.536499497E0
3.021215750E0,1.190025330E0,-7.499554596E0,2.289638672E0,7.931073362E0
3.031254750E0,1.256936188E0,-7.065906372E0,2.456541595E0,7.585612569E0
3.041293750E0,1.695524139E0,-6.980583801E0,2.682571564E0,7.668085974E0
3.051333750E0,2.312241669E0,-7.425758057E0,2.775528259E0,8.257838783E0
3.061372750E0,2.731370087E0,-8.239166565E0,2.626587982E0,9.068804368E0
3.071411750E0,3.149899750E0,-9.382638702E0,2.445614319E0,1.019494026E1
3.081450750E0,3.564836884E0,-1.071576645E1,2.475102997E0,1.156122171E1
3.091489750E0,3.915108490E0,-1.177167068E1,2.484383698E0,1.265197485E1
3.101529750E0,4.467459869E0,-1.170011948E1,-8.358618164E-1,1.255187868E1
3.111568750E0,5.077740784E0,-1.042656784E1,-8.920399933E0,1.463114156E1
3.121607750E0,6.119274902E0,-9.350755005E0,-1.454660019E1,1.834354714E1
3.131646750E0,6.741830292E0,-9.089099121E0,-1.007015900E1,1.514833657E1
3.141685750E0,5.994434509E0,-9.670939178E0,-2.651436310E0,1.168291163E1
3.151724750E0,4.837789764E0,-1.110106522E1,1.451531525E0,1.219609784E1
3.161764750E0,3.658242645E0,-1.203542221E1,2.445314941E0,1.281458904E1
3.171803750E0,2.571502533E0,-1.250918701E1,1.867067413E0,1.290652260E1
3.181842750E0,1.670825500E0,-1.280407379E1,7.897576904E-1,1.293675696E1
3.191881750E0,9.981243896E-1,-1.261127472E1,-6.529421997E-1,1.266755051E1
3.201920750E0,8.672964478E-1,-1.199829941E1,-2.410736847E0,1.226878331E1
3.211959750E0,1.643133087E0,-1.166718796E1,-3.423231354E0,1.226954254E1
3.221999750E0,2.943778381E0,-1.194096863E1,-3.288062439E0,1.273043273E1
3.232038750E0,4.074227600E0,-1.242536133E1,-3.041375427E0,1.342530816E1
3.242077750E0,4.508624268E0,-1.283206558E1,-3.009042664E0,1.392996546E1
