"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.545710500E0,1.196821198E1,3.057691498E0,1.014889526E-1,1.235305125E1
1.555678500E0,1.343336517E1,4.381239166E0,1.476828918E0,1.420674418E1
1.565645500E0,1.400936737E1,4.749024353E0,2.374961243E0,1.498185727E1
1.575613500E0,1.335103638E1,3.355721741E0,1.699116669E0,1.387076199E1
1.585580500E0,1.141256744E1,1.206790466E0,9.015751648E-1,1.151155405E1
1.595548500E0,9.294621735E0,-3.968247986E-1,9.147477722E-1,9.347953070E0
1.605516500E0,7.970774689E0,-1.192719727E0,1.037642212E0,8.126040293E0
1.615483500E0,7.372917938E0,-1.202000427E0,7.897576904E-1,7.511886658E0
1.625451500E0,7.306605835E0,-7.435038757E-1,4.601431274E-1,7.358737564E0
1.635418500E0,7.779921570E0,-3.423381042E-1,1.715432739E-1,7.789339003E0
1.645386500E0,8.494385834E0,-0.000000000E0,-1.338217163E-1,8.495439891E0
1.655354500E0,9.256451111E0,2.606080627E-1,-1.718426514E-1,9.261713320E0
1.665321500E0,9.964029694E0,-5.987548828E-3,-1.957928467E-1,9.965954968E0
1.675289500E0,9.962981873E0,-5.550457764E-1,-1.218466187E-1,9.979174826E0
1.685256500E0,8.951086121E0,-1.078207855E0,1.393601990E-1,9.016867315E0
1.695224500E0,8.173902283E0,-1.385668488E0,2.359094238E-1,8.293877799E0
1.705192500E0,7.928113403E0,-1.482966156E0,3.969744873E-1,8.075379836E0
1.715159500E0,8.158783722E0,-1.271306305E0,6.938072205E-1,8.286334534E0
1.725127500E0,8.581654358E0,-9.800120544E-1,1.033301239E0,8.699018715E0
1.735094500E0,9.303752747E0,-6.586303711E-1,1.289568329E0,9.415763145E0
1.745062500E0,1.014380585E1,-4.331991577E-1,1.354682922E0,1.024302809E1
1.755030500E0,1.111648315E1,-3.405418396E-1,9.292675781E-1,1.116045271E1
1.764997500E0,1.156285492E1,-1.314266968E-1,2.644999695E-1,1.156662644E1
1.774965500E0,1.107472000E1,-3.996688843E-2,-1.344204712E-1,1.107560785E1
1.784932500E0,1.006551865E1,-2.841091919E-1,-3.043171692E-1,1.007412490E1
1.794900500E0,9.028624878E0,-7.668553162E-1,-1.766326904E-2,9.061150382E0
1.804868500E0,8.457712097E0,-1.173709259E0,4.282594299E-1,8.549496680E0
1.814835500E0,8.521479492E0,-1.276545410E0,9.496252441E-1,8.668735146E0
1.824803500E0,9.064400482E0,-1.092877350E0,1.255888367E0,9.216018261E0
1.834771500E0,9.478888550E0,-1.062041473E0,1.055604858E0,9.596434851E0
1.844738500E0,9.507778473E0,-1.279239807E0,5.748046875E-1,9.610655878E0
1.854706500E0,9.354796600E0,-1.472338257E0,2.915936279E-1,9.474440681E0
1.864673500E0,9.459129639E0,-1.428329773E0,2.600093079E-1,9.569893641E0
1.874641500E0,9.676627350E0,-1.134640503E0,4.568499756E-1,9.753626907E0
1.884609500E0,1.014889526E1,-7.821235657E-1,5.745053101E-1,1.019518753E1
1.894576500E0,1.045560745E1,-5.366340637E-1,7.625143433E-1,1.049710110E1
1.904544500E0,1.033765274E1,-4.177812195E-1,1.024768982E0,1.039671856E1
1.914511500E0,1.006237518E1,-4.204756165E-1,1.130449219E0,1.013440228E1
1.924479500E0,9.600435791E0,-8.728349304E-1,6.750961304E-1,9.663641290E0
1.934447500E0,8.848699036E0,-1.448687439E0,1.365161133E-1,8.967541835E0
1.944414500E0,8.088729401E0,-1.700164490E0,-1.031355286E-1,8.266119981E0
1.954382500E0,7.682623901E0,-1.781295776E0,-7.439529419E-2,7.886777499E0
1.964350500E0,8.063731384E0,-1.764231262E0,1.016386414E-1,8.255095772E0
1.974317500E0,8.997789001E0,-1.598974915E0,5.049000549E-1,9.152696420E0
1.984285500E0,9.521100769E0,-1.405726776E0,7.949967957E-1,9.657093120E0
1.994252500E0,9.520951080E0,-1.186283112E0,8.267308044E-1,9.630122581E0
2.004220500E0,8.517288208E0,-1.292262726E0,8.529263306E-1,8.656883082E0
2.014188500E0,7.148534546E0,-1.629661102E0,7.628137207E-1,7.371514514E0
2.024155500E0,5.759423218E0,-1.886976013E0,8.122109985E-1,6.114844314E0
2.034123500E0,4.750521240E0,-1.946701813E0,8.641529846E-1,5.206136800E0
2.044090500E0,4.086053009E0,-1.939666443E0,6.869215393E-1,4.574931289E0
2.054058500E0,3.499422913E0,-1.643582153E0,4.468208313E-1,3.891911082E0
2.064026500E0,3.561992798E0,-1.157692566E0,2.897973633E-1,3.756597833E0
2.073993500E0,4.598287811E0,-8.952882385E-1,5.138813782E-1,4.712734439E0
2.083961500E0,6.239175568E0,-7.508386230E-1,9.026229858E-1,6.348684797E0
2.093928500E0,7.327861633E0,-1.062789917E0,1.304537201E0,7.518570066E0
2.103896500E0,6.422993317E0,-2.196981354E0,1.449884949E0,6.941450611E0
2.113864500E0,3.681594086E0,-3.450923767E0,1.309925995E0,5.213340193E0
2.123831500E0,7.571255493E-1,-4.478387146E0,6.822811890E-1,4.592896488E0
