"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.662928542E0,3.603007507E-1,9.420509949E0,1.683998108E0,9.576621218E0
1.672896542E0,7.030879211E-1,9.698481903E0,1.581611023E0,9.851719509E0
1.682864542E0,1.223555603E0,1.023766068E1,1.602567444E0,1.043431870E1
1.692832542E0,1.964664459E0,1.104313568E1,1.563947754E0,1.132504679E1
1.702799541E0,2.809507599E0,1.181957108E1,1.188378754E0,1.220687664E1
1.712767541E0,3.635489960E0,1.242117004E1,8.134085083E-1,1.296780189E1
1.722735541E0,4.387526093E0,1.282622772E1,9.851014709E-1,1.359164919E1
1.732703541E0,4.834496613E0,1.281440231E1,1.012943573E0,1.373343798E1
1.742671541E0,4.955295410E0,1.234228409E1,9.698332214E-1,1.333519800E1
1.752639541E0,4.882696381E0,1.154264694E1,5.080435181E-1,1.254318662E1
1.762607541E0,4.494703217E0,1.039977356E1,4.394860840E-1,1.133802430E1
1.772574542E0,3.309318237E0,9.076076202E0,8.584648132E-1,9.698644661E0
1.782542542E0,2.638114014E0,8.162975006E0,1.188528442E0,8.660623901E0
1.792510542E0,2.985840912E0,7.178172913E0,1.785187683E0,7.976735383E0
1.802478542E0,2.616708527E0,6.320606232E0,1.040635986E0,6.919548389E0
1.812446542E0,2.391427002E0,5.481750641E0,-7.753875732E-2,5.981180941E0
1.822414542E0,2.164648590E0,4.506229248E0,-4.366419983E-1,5.018213008E0
1.832381541E0,1.745370483E0,3.234773254E0,1.968556366E0,4.169567160E0
1.842349541E0,1.504671021E0,2.576142883E0,1.265917511E0,3.240847756E0
1.852317541E0,7.213499451E-1,1.869312744E0,1.846859436E0,2.724989111E0
1.862285541E0,-4.914729767E0,-1.344055023E0,1.315928513E1,1.411126634E1
1.872253541E0,-3.558400269E0,1.656455383E0,2.518063660E0,4.663335877E0
1.882221541E0,-3.943699036E0,2.848576355E0,-1.059347076E0,4.978892001E0
1.892188542E0,-4.867278442E0,3.442241821E0,-1.008887009E1,1.171856339E1
1.902156542E0,-4.988226929E0,3.824247437E0,-1.821921295E1,1.927296025E1
1.912124542E0,-3.626508636E0,3.814966736E0,-2.009271698E1,2.077072006E1
1.922092542E0,-1.773062897E0,3.028053131E0,-1.577793961E1,1.616342278E1
1.932060542E0,-3.022215271E-1,2.074236603E0,-7.783364410E0,8.060679679E0
1.942028542E0,5.766009521E-1,7.345225525E-1,-5.692662048E-1,1.093643475E0
1.951996542E0,1.623972931E0,8.915460205E-1,3.198099518E0,3.695941411E0
1.961963541E0,1.926344147E0,3.171155548E0,5.528453522E0,6.658139952E0
1.971931541E0,4.480183411E-1,5.619164886E0,3.550766144E0,6.662107374E0
