"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.855816250E0,9.562863922E0,-1.018107834E1,-3.094514923E0,1.430659796E1
1.865784250E0,9.923164673E0,-1.069121750E1,-6.233786774E0,1.586289464E1
1.875753250E0,6.284381561E0,-1.152528305E1,-6.531517639E0,1.466241193E1
1.885721250E0,5.326074371E0,-1.206595871E1,-5.821693726E0,1.441688405E1
1.895690250E0,5.544619904E0,-1.281021103E1,-4.112547913E0,1.455188534E1
1.905658250E0,5.295238495E0,-1.403212006E1,-2.714305573E0,1.524163373E1
1.915627250E0,4.433929596E0,-1.466889587E1,-1.765578461E0,1.542574164E1
1.925595250E0,4.943320312E0,-1.416160080E1,-9.372010803E-1,1.502882892E1
1.935564250E0,5.877527618E0,-1.323981766E1,5.248086548E-1,1.449529326E1
1.945532250E0,7.027286682E0,-1.191522217E1,1.726210327E0,1.394041174E1
1.955501250E0,8.650810547E0,-1.045261368E1,2.198478241E0,1.374507048E1
1.965469250E0,9.714797974E0,-9.668544159E0,2.958896942E0,1.402187994E1
1.975438250E0,9.775721283E0,-9.554481354E0,3.214565277E0,1.404230289E1
1.985406250E0,9.277706909E0,-9.773625641E0,3.608096924E0,1.395055436E1
1.995375250E0,8.066725159E0,-1.060634399E1,3.972139893E0,1.390483668E1
2.005343250E0,6.588998108E0,-1.190833649E1,4.136947174E0,1.422454589E1
2.015311250E0,5.314248962E0,-1.322634567E1,3.871249695E0,1.477037698E1
2.025280250E0,4.310586090E0,-1.415980453E1,3.517385559E0,1.521358663E1
2.035248250E0,3.894750824E0,-1.472353226E1,2.849773865E0,1.549427950E1
2.045217250E0,3.575614471E0,-1.477487549E1,1.024020538E0,1.523583219E1
2.055185250E0,2.905607758E0,-1.431967209E1,-2.178120575E0,1.477294061E1
2.065154250E0,2.216889954E0,-1.311138474E1,-4.453089752E0,1.402330272E1
2.075122250E0,2.019899597E0,-1.154758667E1,-3.137026520E0,1.213538989E1
2.085091250E0,1.740730133E0,-1.014096176E1,-1.132544861E0,1.035142042E1
2.095059250E0,1.781295776E0,-8.904532928E0,4.439767456E-1,9.091800518E0
2.105028250E0,1.638043671E0,-7.764803009E0,1.326092377E0,8.045736376E0
2.114996250E0,1.091679840E0,-6.818321228E0,1.210382996E0,7.010441943E0
2.124965250E0,1.066981201E0,-6.162385254E0,3.887416077E-1,6.266144025E0
2.134933250E0,1.211281128E0,-5.979465637E0,-1.022373962E-1,6.101775460E0
2.144902250E0,1.285975800E0,-6.123466187E0,1.466949463E-1,6.258761164E0
2.154870250E0,1.326092377E0,-6.455625458E0,5.909710693E-1,6.616862387E0
2.164839250E0,1.672771454E0,-6.633455658E0,7.415579224E-1,6.881192226E0
2.174807250E0,1.999841309E0,-6.912176056E0,7.261399841E-1,7.232207295E0
2.184776250E0,1.878443756E0,-7.338639221E0,8.014334106E-1,7.617510884E0
2.194744250E0,1.078806610E0,-7.854915619E0,9.979747009E-1,7.991212460E0
2.204713250E0,8.681945801E-3,-7.958799591E0,1.253493347E0,8.056910815E0
2.214681250E0,-6.144721985E-1,-7.810458069E0,1.605112152E0,7.997325575E0
2.224650250E0,-6.319857788E-1,-7.501051483E0,1.702260132E0,7.717698422E0
2.234618250E0,-4.480183411E-1,-7.057224426E0,1.887425079E0,7.318982885E0
2.244587250E0,-3.297642517E-1,-6.495742035E0,1.935624847E0,6.786018906E0
2.254555250E0,-1.580712891E-1,-5.990542603E0,1.682052155E0,6.224217755E0
2.264524250E0,1.317260742E-2,-5.573958893E0,1.434167633E0,5.755521528E0
2.274492250E0,1.742376709E-1,-5.275180206E0,1.211580505E0,5.415331227E0
2.284461250E0,2.472857666E-1,-5.093757477E0,6.562353516E-1,5.141805162E0
2.294429250E0,3.638932800E-1,-5.135071564E0,-2.956352234E-1,5.156430788E0
2.304398250E0,5.783972168E-1,-5.549260254E0,-1.454076233E0,5.765689065E0
2.314366250E0,1.148411865E0,-6.369704132E0,-3.082689514E0,7.169027492E0
2.324335250E0,2.168540497E0,-7.452252960E0,-5.733976135E0,9.649721467E0
2.334303250E0,3.981869659E0,-8.597521362E0,-8.148155823E0,1.249660365E1
2.344272250E0,6.329587555E0,-9.579030304E0,-7.865842896E0,1.391736270E1
2.354240250E0,8.448730774E0,-1.037118301E1,-6.010750580E0,1.466532002E1
2.364209250E0,1.030427216E1,-1.030232620E1,-5.110971680E0,1.544143715E1
2.374177250E0,1.159892990E1,-9.667646027E0,-4.611161041E0,1.578801320E1
2.384146250E0,1.193123886E1,-9.123826904E0,-4.037553864E0,1.555315143E1
2.394114250E0,1.148516647E1,-8.773854675E0,-4.510420532E0,1.514045799E1
2.404083250E0,1.056937088E1,-8.455167389E0,-5.672005005E0,1.467559529E1
2.414051250E0,9.504185944E0,-8.256680145E0,-5.650150452E0,1.379951150E1
2.424020250E0,8.626111908E0,-7.949668579E0,-4.254901886E0,1.247843048E1
2.433988250E0,7.915539551E0,-7.026388550E0,-2.484683075E0,1.087196176E1
2.443957250E0,7.166946259E0,-6.208938446E0,-8.428971863E-1,9.519795742E0
2.453925250E0,5.748945007E0,-6.313870239E0,5.101391602E-1,8.554271919E0
2.463894250E0,3.887116699E0,-7.345225525E0,1.219364319E0,8.399337092E0
2.473862250E0,2.585273895E0,-8.796158295E0,1.255139923E0,9.253724552E0
2.483830250E0,2.062411194E0,-1.020158569E1,6.358776855E-1,1.042737891E1
2.493799250E0,2.083666992E0,-1.181073944E1,-5.146298218E-1,1.200416920E1
2.503767250E0,2.661914520E0,-1.352392685E1,-2.191742249E0,1.395657983E1
2.513736250E0,3.990701294E0,-1.493983246E1,-3.674109650E0,1.589413012E1
2.523704250E0,5.280269623E0,-1.583601883E1,-3.301534424E0,1.701648816E1
2.533673250E0,5.317242737E0,-1.619721771E1,-5.519023132E-1,1.705659779E1
2.543641250E0,3.876339111E0,-1.615021545E1,2.319726105E0,1.677011012E1
2.553610250E0,2.052531738E0,-1.518771698E1,4.072431335E0,1.585762689E1
2.563578250E0,3.230282593E-1,-1.302755905E1,4.658013611E0,1.383902933E1
2.573547250E0,-8.529263306E-1,-1.079839462E1,4.237687683E0,1.163145763E1
2.583515250E0,-1.362167358E0,-9.172475739E0,3.724704437E0,9.993159372E0
2.593484250E0,-1.151555328E0,-8.055049438E0,3.463946686E0,8.843575508E0
2.603452250E0,-6.724017334E-1,-7.446115723E0,3.619622955E0,8.306529587E0
2.613421250E0,-1.471440125E-1,-7.136409760E0,3.431613922E0,7.919972836E0
2.623389250E0,4.733157349E-1,-6.851552124E0,3.078498230E0,7.526283654E0
2.633358250E0,1.039139099E0,-6.703360291E0,2.740650787E0,7.316147619E0
2.643326250E0,1.392404480E0,-6.852300568E0,2.222578125E0,7.337074814E0
2.653295250E0,1.554667053E0,-7.337441711E0,2.191143494E0,7.813843505E0
2.663263250E0,1.525328064E0,-7.952213287E0,2.533780975E0,8.484360194E0
2.673232250E0,9.125024414E-1,-8.458161163E0,2.835703125E0,8.967405599E0
2.683200292E0,3.625460815E-1,-8.881331177E0,3.193758545E0,9.445082148E0
2.693169292E0,5.707630920E-1,-9.022337952E0,3.425925751E0,9.667746370E0
2.703137292E0,1.275347900E0,-8.935518494E0,3.496728516E0,9.679726924E0
2.713106292E0,1.934427338E0,-8.794062653E0,3.283272400E0,9.584227914E0
2.723074292E0,2.278412018E0,-8.612639923E0,2.801723785E0,9.339078324E0
2.733043292E0,2.667453003E0,-8.449928284E0,2.640509033E0,9.246019764E0
2.743011292E0,2.840493164E0,-8.356971588E0,2.272574158E0,9.114382527E0
2.752980292E0,3.218008118E0,-8.299341431E0,1.817071381E0,9.084954201E0
2.762948292E0,3.452570343E0,-8.398734741E0,1.470242615E0,9.198945623E0
